"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1070294","Home and Community Based Services","AbbeyCare, Inc.","1148 GRAND AVE","","","Saint Paul","MN","55105-2628","Ramsey","(651) 690-5352","Active","AbbeyCare, Inc. Home Health Care Agency","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1111630","Home and Community Based Services","Abbrar Care LLC","2800 RUSTIC PL APT 225","","","Little Canada","MN","55117-1374","Ramsey","(952) 451-1343","Active","Abbrar Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports    ","None","","Minnesota Department of Human Services","01/01/2025","01/01/2026","12/31/2026","   ","",
"1127952","Child Foster Care","Abdullah Talisha Ayanna","","","","","  ","          ","Ramsey","","Active","Talisha Ayanna Abdullah","2  ","Foster Family                                     ","","Child Foster Care","Ramsey County Community Human Services Dept","07/18/2025","07/18/2025","06/30/2027","   ","",
"232922","Family Child Care","Abernathy Lisa Marie","1620 HAMMOND RD","","","White Bear Lake","MN","55110-5801","Ramsey","(651) 270-5775","Active","Lisa Marie Abernathy","12 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Ramsey County Community Human Services Dept","09/01/1998","01/01/2026","12/31/2026","Yes","lisaabernathy@comcast.net",
"800025","Child Care Center","Abiding Savior Lutheran Preschool","8211 Red Oak Dr","","","Saint Paul","MN","55112-5928","Ramsey","(763) 784-5326","Active","Abiding Savior Lutheran Church","35 ","Ages Served: Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","02/23/1967","01/01/2026","12/31/2026","   ","",
"120491","Family Child Care","Abrahamson Bobbie J","1734 Flandrau Ave","","","Maplewood ","MN","55109-4602","Ramsey","(651) 770-0128","Active","Bobbie J Abrahamson","10 ","Residential Dwelling","None","Family Child Care","Ramsey County Community Human Services Dept","02/21/1991","03/01/2024","02/28/2026","Yes","abrahamsonmn@gmail.com",
"1101865","Adult Foster Care","Abu Tibesso Geleto","3141 CENTERVILLE RD","","","Vadnais Heights","MN","55127-5049","Ramsey","(651) 497-6434","Active","Tibesso Geleto Abu","2  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Ramsey County Community Human Services Dept","02/19/2020","10/01/2025","01/31/2027","Yes","",
"1113164","Home and Community Based Services","Abukar Home Health Care LLC","1821 UNIVERSITY AVE W STE 229","","","Saint Paul","MN","55104-2893","Ramsey","(651) 788-9819","Active","Abukar Home Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","04/14/2023","01/01/2026","12/31/2026","   ","",
"1092673","Home and Community Based Services","ACCESS MINNESOTA LLC","393 DUNLAP ST N STE 400I","","","Saint Paul","MN","55104-4235","Ramsey","(612) 501-0484","Active","Access Minnesota LLC","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","Satellite License Number: 1117168 (Home and Community Based Services - Community Residential Setting), Access Minnesota LLC; ","Minnesota Department of Human Services","02/20/2018","01/01/2026","12/31/2026","   ","",
"1072663","Home and Community Based Services - Community Residential Setting","Accessible Space Inc","2461 Cedar Ave"," "," ","White Bear Lake","MN","55110-4432","Ramsey","(651) 426-3382","Active","Accessible Space Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1072658; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","09/01/2025","08/31/2027","No ","",
"1072664","Home and Community Based Services - Community Residential Setting","Accessible Space Inc.","1746 Snelling Ave N"," "," ","Falcon Heights","MN","55113-0000","Ramsey","(651) 645-7271","Active","Accessible Space Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1072658; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","09/01/2025","08/31/2027","No ","",
"1072658","Home and Community Based Services","Accessible Space, Inc.","2550 UNIVERSITY AVE W STE 330N","","","Saint Paul","MN","55114-2014","Ramsey","(651) 645-7271","Active","Accessible Space Inc","   ","Basic Support Services: Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services  Integrated Community Supports : Integrated Community Supports    ","None","Satellite License Number: 1072664 (Home and Community Based Services - Community Residential Setting), Accessible Space Inc.; Satellite License Number: 1072662 (Home and Community Based Services - Community Residential Setting), ASI-Van Buren Site; Satellite License Number: 1072661 (Home and Community Based Services - Community Residential Setting), Accessible Space Inc Silver Lake; Satellite License Number: 1072659 (Home and Community Based Services - Community Residential Setting), ASI Flintwood Site; Satellite License Number: 1072660 (Home and Community Based Services - Community Residential Setting), A.S.I.; Satellite License Number: 1072663 (Home and Community Based Services - Community Residential Setting), Accessible Space Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1069788","Home and Community Based Services","Accord","1515 ENERGY PARK DR","","","Saint Paul","MN","55108-5229","Ramsey","(612) 362-4400","Active","Accord","   ","Basic Support Services: 24-hour emergency assistance; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Day Services: Prevocational; Day support services  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","rwiersma@accord.org",
"1098923","Home and Community Based Services - Day Services Facility","Accord","1515 ENERGY PARK DR","","","Saint Paul","MN","55108-5229","Ramsey","(612) 362-4400","Active","Accord","230","This day services facility license is a satellite operating under 245D-HCBS Program License Number 1069788; and providing Day Services: Pre-vocational; Employment exploration services; Employment support services; Day support services  ","None","","Minnesota Department of Human Services","04/01/2019","01/01/2026","12/31/2026","   ","",
"1086451","Home and Community Based Services","Ace Home Health","393 DUNLAP ST N STE 830A","","","Saint Paul","MN","55104-4200","Ramsey","(612) 564-3385","Active","ACE HOME HEALTH","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Day Services: Prevocational  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","04/27/2017","01/01/2026","12/31/2026","   ","",
"1123667","Child Foster Care","Achuade Josephine Lumfusina","","","","","  ","          ","Ramsey","","Active","Josephine Lumfusina Achuade","2  ","Foster Family                                     ","","Child Foster Care","Ramsey County Community Human Services Dept","03/13/2025","03/13/2025","02/28/2026","   ","",
"1072347","Home and Community Based Services","ACR Healthcare Services LLC","2437 RICE ST","","","Roseville","MN","55113-3706","Ramsey","(651) 415-9991","Active","ACR Healthcare Services LLC","   ","Basic Support Services: Respite care, in home or out-of-home  Intervention Support Services: Crisis respite, in-home or out-of-home  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","gene.leistico@acrhomes.com",
"1068317","Home and Community Based Services - Residential Services Facility","ACR Home on Dawn","191 Dawn Ave","","","Shoreview","MN","55126     ","Ramsey","(651) 486-0380","Active","ACR Homes Inc","5  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1068319","Home and Community Based Services - Residential Services Facility","ACR Home on Lydia West","2528 Lydia Ave W","","","Roseville","MN","55113     ","Ramsey","(651) 636-7172","Active","ACR Homes Inc","4  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1068316","Home and Community Based Services - Residential Services Facility","ACR Home on Redwood","862 Redwood Ln","","","New Brighton","MN","55112     ","Ramsey","(651) 635-9060","Active","ACR Homes Inc","5  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1068286","Home and Community Based Services - Community Residential Setting","ACR Homes Inc","1335 Amble Road","","","Arden Hills","MN","55112-5745","Ramsey","(651) 639-8228","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","05/01/2025","04/30/2027","No ","",
"1068301","Home and Community Based Services - Community Residential Setting","ACR Homes Inc","1385 CUMMINGS LN","","","Arden Hills","MN","55112-3629","Ramsey","(651) 486-3885","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","11/01/2024","10/31/2026","No ","",
"1068271","Home and Community Based Services - Community Residential Setting","ACR Homes Inc","2200 Jennifer Ct","","","North St Paul","MN","55109-0000","Ramsey","(651) 487-6260","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","10/01/2024","09/30/2026","No ","",
"1068276","Home and Community Based Services - Community Residential Setting","ACR Homes Inc","1094 BROOKS AVE W","","","Roseville","MN","55113-3341","Ramsey","(651) 635-9015","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1068275","Home and Community Based Services - Community Residential Setting","ACR Homes on Tiller","1212 TILLER LN","","","Saint Paul","MN","55112-3716","Ramsey","(651) 482-8164","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1068296","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc","1054 Robin Court","","","New Brighton","MN","55112-2448","Ramsey","(651) 636-5654","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1068298","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2480 McMenemy Ave","","","Little Canada","MN","55117-1635","Ramsey","(651) 765-8444","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","10/01/2025","09/30/2027","No ","",
"1068303","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2206 Fulham Street","","","Roseville","MN","55113-0000","Ramsey","(651) 415-9991","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","04/01/2025","03/31/2027","No ","",
"1068305","Home and Community Based Services - Community Residential Setting","Acr Homes, Inc.","4286 James Ave","","","Arden Hills","MN","55112-1960","Ramsey","(651) 636-7167","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","11/01/2025","10/31/2027","No ","",
"1068292","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2697 Barclay St North","","","Maplewood ","MN","55109-0000","Ramsey","(651) 779-4662","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","10/01/2025","09/30/2027","No ","",
"1068269","Home and Community Based Services","ACR Homes, Inc.","2437 RICE ST","","","Saint Paul","MN","55113-3706","Ramsey","(651) 415-9991","Active","ACR Homes Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Residential services in an ICF/DD; Community residential services; Family residential services    ","None","Satellite License Number: 1068283 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068316 (Home and Community Based Services - Residential Services Facility), ACR Home on Redwood; Satellite License Number: 1068317 (Home and Community Based Services - Residential Services Facility), ACR Home on Dawn; Satellite License Number: 1068295 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068320 (Home and Community Based Services - Residential Services Facility), ACR Homes, Inc.; Satellite License Number: 1068296 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc; Satellite License Number: 1068270 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068319 (Home and Community Based Services - Residential Services Facility), ACR Home on Lydia West; Satellite License Number: 1068303 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068310 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068293 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc Fox Run Bay; Satellite License Number: 1068301 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068299 (Home and Community Based Services - Community Residential Setting), ACR Homes On Oregon Golden Valley; Satellite License Number: 1068291 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc; Satellite License Number: 1068298 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068275 (Home and Community Based Services - Community Residential Setting), ACR Homes on Tiller; Satellite License Number: 1068313 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068288 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068307 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068297 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1107398 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc Chowen; Satellite License Number: 1068300 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068274 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068284 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068273 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068305 (Home and Community Based Services - Community Residential Setting), Acr Homes, Inc.; Satellite License Number: 1068286 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068282 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068278 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068276 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068292 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068287 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068308 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068318 (Home and Community Based Services - Residential Services Facility), ACR Home on Robin; Satellite License Number: 1068290 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068302 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068277 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068294 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc Boutwell; Satellite License Number: 1068271 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068272 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc.; Satellite License Number: 1068311 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc. North; Satellite License Number: 1068289 (Home and Community Based Services - Community Residential Setting), ACR Homes, Inc; Satellite License Number: 1127699 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; Satellite License Number: 1068281 (Home and Community Based Services - Community Residential Setting), ACR Homes Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","gene.leistico@acrhomes.com",
"1068270","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","1309 16th Ave Northwest","","","New Brighton","MN","55112-6418","Ramsey","(651) 628-4079","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","04/01/2025","03/31/2027","No ","",
"1068320","Home and Community Based Services - Residential Services Facility","ACR Homes, Inc.","1822 Dale Court","","","Roseville","MN","55113     ","Ramsey","(651) 488-1088","Active","ACR Homes Inc","5  ","This residential facility license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1068277","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","1759 Lydia Ave W","","","Roseville","MN","55113-1452","Ramsey","(651) 633-8097","Active","ACR Homes Inc","2  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","10/01/2024","09/30/2026","No ","",
"1068282","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2181 McAfee Circle North","","","Maplewood ","MN","55109-2536","Ramsey","(651) 481-7034","Active","ACR Homes Inc","3  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","10/01/2024","09/30/2026","No ","",
"1068284","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2863 Sherwood Place","","","Mounds View","MN","55112-0000","Ramsey","(763) 717-2253","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","11/01/2025","10/31/2027","No ","",
"1068272","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","2234 Bicentenial Court","","","New Brighton","MN","55112-3159","Ramsey","(651) 639-1102","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","04/01/2025","03/31/2027","No ","",
"1068273","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","1535 W County Road B2","","","Roseville","MN","55113-3121","Ramsey","(651) 638-9585","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","08/01/2024","07/31/2026","No ","",
"1068274","Home and Community Based Services - Community Residential Setting","ACR Homes, Inc.","260 Oakwood Drive SW","","","New Brighton","MN","55112-3328","Ramsey","(651) 635-0778","Active","ACR Homes Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068269; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Ramsey County Community Human Services Dept","07/01/2014","11/01/2025","10/31/2027","No ","",
"1102623","Home and Community Based Services","ACTIVE CARE SERVICES, LLC","821 RAYMOND AVE STE 400","","","Saint Paul","MN","55114-1525","Ramsey","(651) 340-1865","Active","Deq Mohamud Ahmed","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2020","01/01/2026","12/31/2026","   ","Info@Activecareservicesmn.com",
"1056311","Adult Foster Care","Adair Andrea M & Adair Alphonse D","373 Sandhurst Dr W","","","Roseville","MN","55113     ","Ramsey","(651) 340-8617","Active","Andrea M Adair AND Alphonse D Adair","3  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Ramsey County Community Human Services Dept","11/23/2009","11/01/2024","10/31/2026","Yes","",
"1123864","Family Child Care","Adan Zaynab Jama","818 UNIVERSITY AVE W","","","Saint Paul","MN","55104-4807","Ramsey","(612) 876-6916","Closed as of 12/01/2025","Zaynab Jama Adan","10 ","Residential Dwelling","None","Family Child Care","Ramsey County Community Human Services Dept","01/24/2025","01/24/2025","12/31/2025","   ","",
